scene_id,object_names,scales
2-200,"['d_cups', 'h_cups', 'i_cups', 'prism', 'e_toy_airplane', 'e_lego_duplo', 'c_lego_duplo', 'flat_screwdriver', 'medium_clamp', 'adjustable_wrench']","[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-201,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-202,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-203,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-204,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-205,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-206,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-207,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-208,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-209,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-210,"['green_arrow', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-211,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-212,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-213,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-214,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-215,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-216,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-217,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-218,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-219,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-220,"['conditioner', 'pigeon', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-221,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-222,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-223,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-224,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-225,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-226,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-227,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-228,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-229,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-230,"['green_arrow', 'pigeon', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'doraemon_cup', 'hello_kitty_plate', 'wooden_puzzle2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-231,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-232,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-233,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-234,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-235,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-236,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-237,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-238,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-239,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-240,"['pure_zhen', 'conditioner', 'red_car', 'green_car', 'doraemon_spoon', 'correction_fuid', 'doraemon_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-241,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-242,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-243,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-244,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-245,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-246,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-247,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-248,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-249,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2-250,"['green_arrow', 'pure_zhen', 'green_car', 'red_car', 'doraemon_spoon', 'correction_fuid', 'hello_kitty_bowl', 'hello_kitty_cup', 'hello_kitty_plate', 'wooden_puzzle1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3-1,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-2,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-3,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-4,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-5,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-6,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-7,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-8,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-9,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-10,"['jenga', 'cracker_box', 'gelatin_box', 'sugar_box', 'rubiks_cube', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 0.25, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-11,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-12,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-13,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-14,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-15,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-16,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-17,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-18,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-19,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-20,"['jenga', 'sugar_box', 'gelatin_box', 'pudding_box', 'cracker_box', 'wood_block', 'plate', 'bowl', 'pan_tefal', 'bowl_a']","[1.0, 0.5, 1.0, 0.5, 0.25, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-21,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-22,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-23,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-24,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-25,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-26,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-27,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-28,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-29,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-30,"['jenga', 'pudding_box', 'gelatin_box', 'cracker_box', 'wood_block', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[1.0, 0.5, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-31,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-32,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-33,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-34,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-35,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-36,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-37,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-38,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-39,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-40,"['cracker_box', 'rubiks_cube', 'gelatin_box', 'wood_block', 'pudding_box', 'sugar_box', 'pan_tefal', 'bowl', 'plate', 'bowl_a']","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-41,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-42,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-43,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-44,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-45,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-46,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
3-47,"['rubiks_cube', 'gelatin_box', 'jenga', 'cracker_box', 'wood_block', 'pudding_box', 'plate', 'bowl_a', 'pan_tefal', 'bowl']","[1.0, 1.0, 1.0, 0.25, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
